10,94472,12,3360,120,9,360,12600,2520
9,87780,12,2520,120,8,324,12600,2310
2,25704,0,0,0,1,72,36540,6000
5,63616,6,1260,60,4,180,25620,1260
5,69104,6,1260,60,4,180,25620,1260
3,44632,3,420,30,2,108,31080,0
7,80220,9,1680,90,6,252,15855,1960
9,90076,12,2520,120,8,324,12600,2310
7,76104,9,1680,90,6,252,15855,1960
3,43680,3,420,30,2,108,31080,0
8,82348,9,2100,90,7,288,12600,2100
8,82628,9,2100,90,7,288,12600,2100
2,36176,0,0,0,1,72,36540,0
10,97888,12,3360,120,9,360,12600,2520
2,27776,0,0,0,1,72,36540,6000
3,38808,3,420,30,2,108,31080,6000
10,97244,12,3360,120,9,360,12600,2520
2,30352,0,0,0,1,72,36540,6000
10,97496,12,3360,120,9,360,12600,2520
3,39256,3,420,30,2,108,31080,6000
9,89768,12,2520,120,8,324,12600,2310
2,26432,0,0,0,1,72,36540,6000
6,74340,6,1680,60,5,216,19110,1680
1,21616,0,0,0,0,36,42000,0
10,94332,12,3360,120,9,360,12600,2520
5,65576,6,1260,60,4,180,25620,1260
10,96852,12,3360,120,9,360,12600,2520
3,45528,3,420,30,2,108,31080,0
7,75796,9,1680,90,6,252,15855,1960
9,89320,12,2520,120,8,324,12600,2310
2,33320,0,0,0,1,72,36540,0
5,60424,6,1260,60,4,180,25620,1260
3,42784,3,420,30,2,108,31080,0
8,83272,9,2100,90,7,288,12600,2100
6,71876,6,1680,60,5,216,19110,1680
